ID del participante,Trial,Respuesta,Tiempo de inicio,Tiempo de aparición de letras,Tiempo de la pulsación,Tecla elegida,Tiempo de aparición de la letra observada,Letra observada
14,5,16,2023-5-5 19:0:59.613,2023-5-5 19:1:1.618,2023-5-5 19:1:6.843,p,2023-5-5 19:1:6.618,d
14,5,17,2023-5-5 19:1:7.359,2023-5-5 19:1:9.362,2023-5-5 19:1:12.984,p,2023-5-5 19:1:12.866,n
14,5,18,2023-5-5 19:1:13.807,2023-5-5 19:1:15.810,2023-5-5 19:1:22.517,p,2023-5-5 19:1:22.314,c
14,5,19,2023-5-5 19:1:23.159,2023-5-5 19:1:25.162,2023-5-5 19:1:32.553,p,2023-5-5 19:1:32.162,r
14,5,20,2023-5-5 19:1:33.406,2023-5-5 19:1:35.410,2023-5-5 19:1:37.758,q,2023-5-5 19:1:37.410,l
14,5,21,2023-5-5 19:1:38.611,2023-5-5 19:1:40.618,2023-5-5 19:1:43.34,q,2023-5-5 19:1:42.618,l
14,6,0,2023-5-5 19:5:0.763,2023-5-5 19:5:5.771,2023-5-5 19:5:9.38,q,2023-5-5 19:5:8.771,m
14,6,1,2023-5-5 19:5:9.584,2023-5-5 19:5:11.586,2023-5-5 19:5:11.895,q,2023-5-5 19:5:11.587,s
14,6,2,2023-5-5 19:5:12.417,2023-5-5 19:5:14.418,2023-5-5 19:5:14.892,q,2023-5-5 19:5:14.419,s
14,6,3,2023-5-5 19:5:15.523,2023-5-5 19:5:17.530,2023-5-5 19:5:27.314,q,2023-5-5 19:5:27.26,t
14,6,4,2023-5-5 19:5:28.148,2023-5-5 19:5:30.154,2023-5-5 19:5:31.21,p,2023-5-5 19:5:30.650,d
14,6,5,2023-5-5 19:5:31.390,2023-5-5 19:5:33.394,2023-5-5 19:5:43.737,q,2023-5-5 19:5:43.395,l
14,6,6,2023-5-5 19:5:44.422,2023-5-5 19:5:46.426,2023-5-5 19:5:53.694,p,2023-5-5 19:5:53.426,n
14,6,7,2023-5-5 19:5:54.687,2023-5-5 19:5:56.690,2023-5-5 19:6:1.182,p,2023-5-5 19:6:0.691,t
14,6,8,2023-5-5 19:6:2.183,2023-5-5 19:6:4.186,2023-5-5 19:6:8.97,q,2023-5-5 19:6:7.691,m
14,6,9,2023-5-5 19:6:8.858,2023-5-5 19:6:10.858,2023-5-5 19:6:11.345,q,2023-5-5 19:6:10.859,s
